time,open,high,low,close,tick_volume,spread,real_volume
2026-04-22 19:51:00,1.17054,1.17058,1.17048,1.17048,33,21,0
2026-04-22 19:52:00,1.17048,1.17052,1.17043,1.17048,62,21,0
2026-04-22 19:53:00,1.17048,1.17052,1.17044,1.17051,66,21,0
2026-04-22 19:54:00,1.17051,1.17057,1.1705,1.1705,43,21,0
2026-04-22 19:55:00,1.17051,1.17052,1.1703999999999999,1.1703999999999999,38,21,0
2026-04-22 19:56:00,1.17041,1.17048,1.1703999999999999,1.17047,36,21,0
2026-04-22 19:57:00,1.17046,1.17051,1.17043,1.17043,43,21,0
2026-04-22 19:58:00,1.17043,1.17045,1.17041,1.17043,35,21,0
2026-04-22 19:59:00,1.17043,1.17047,1.17041,1.17046,46,21,0
2026-04-22 20:00:00,1.17048,1.17048,1.17038,1.17038,48,21,0
2026-04-22 20:01:00,1.17039,1.17041,1.17031,1.17031,48,21,0
2026-04-22 20:02:00,1.17031,1.17044,1.17029,1.17037,52,21,0
2026-04-22 20:03:00,1.17037,1.1703999999999999,1.17034,1.1703999999999999,25,21,0
2026-04-22 20:04:00,1.17038,1.1703999999999999,1.17033,1.17038,50,21,0
2026-04-22 20:05:00,1.17038,1.17043,1.17034,1.17034,42,21,0
2026-04-22 20:06:00,1.17034,1.17037,1.1703000000000001,1.17032,24,21,0
2026-04-22 20:07:00,1.17032,1.17033,1.17025,1.17025,22,21,0
2026-04-22 20:08:00,1.17026,1.17029,1.1702,1.17025,74,21,0
2026-04-22 20:09:00,1.17025,1.17027,1.17019,1.17022,22,21,0
2026-04-22 20:10:00,1.17023,1.1703000000000001,1.17023,1.17029,45,21,0
2026-04-22 20:11:00,1.17029,1.1703000000000001,1.17023,1.17025,47,21,0
2026-04-22 20:12:00,1.17028,1.17034,1.17028,1.17029,22,21,0
2026-04-22 20:13:00,1.17029,1.17043,1.17029,1.17042,40,21,0
2026-04-22 20:14:00,1.17042,1.17049,1.17041,1.17044,44,21,0
2026-04-22 20:15:00,1.17043,1.17048,1.17042,1.17048,27,21,0
2026-04-22 20:16:00,1.17048,1.17049,1.17044,1.17047,12,21,0
2026-04-22 20:17:00,1.17047,1.17049,1.17047,1.17048,8,21,0
2026-04-22 20:18:00,1.17048,1.1705,1.17042,1.17043,34,21,0
