time,open,high,low,close,tick_volume,spread,real_volume
2026-04-23 08:12:00,1.34867,1.34867,1.34856,1.3486,125,24,0
2026-04-23 08:13:00,1.3486099999999999,1.34872,1.34857,1.34866,132,24,0
2026-04-23 08:14:00,1.34867,1.34869,1.34856,1.3485800000000001,98,24,0
2026-04-23 08:15:00,1.3485800000000001,1.34869,1.34853,1.3486500000000001,79,24,0
2026-04-23 08:16:00,1.3486500000000001,1.34885,1.3486500000000001,1.34869,155,24,0
2026-04-23 08:17:00,1.34869,1.34869,1.34854,1.3486500000000001,72,24,0
2026-04-23 08:18:00,1.3486500000000001,1.34869,1.34857,1.3485800000000001,75,24,0
2026-04-23 08:19:00,1.34857,1.3486799999999999,1.34854,1.34866,101,24,0
2026-04-23 08:20:00,1.34867,1.34872,1.34857,1.34863,101,24,0
2026-04-23 08:21:00,1.34864,1.34876,1.34862,1.3486500000000001,81,24,0
2026-04-23 08:22:00,1.3486500000000001,1.34866,1.3485800000000001,1.3486099999999999,62,24,0
2026-04-23 08:23:00,1.3486099999999999,1.3486500000000001,1.34856,1.34864,96,24,0
2026-04-23 08:24:00,1.34863,1.3486799999999999,1.34855,1.3485800000000001,117,24,0
2026-04-23 08:25:00,1.34857,1.3485800000000001,1.34851,1.34853,59,24,0
